id,name,category,price
4408,Neon Booster,Racing,77.42
4409,Mystic Gem,Simulation,13.69
4410,Void Crate,Racing,28.51
4411,Void Upgrade,Sports,37.72
4412,Mystic Bundle,Adventure,29.55
4413,Legendary Upgrade,Adventure,8.98
4414,Crimson Gem,Simulation,15.3
4415,Crimson Token,RPG,8.27
4416,Legendary Chest,Racing,27.88
4417,Shadow Gem,Sports,28.12
4418,Epic Upgrade,RPG,20.37
4419,Solar Bundle,Simulation,19.55
4420,Solar Chest,Puzzle,21.54
4421,Epic Skin,Adventure,16.87
4422,Void Pack,Strategy,12.7
4423,Legendary Gem,Simulation,43.49
4424,Legendary Gem,Sports,15.77
4425,Legendary Upgrade,RPG,34.46
4426,Epic Booster,Puzzle,12.77
4427,Mystic Chest,Strategy,14.76
4428,Neon Gem,Simulation,44.03
4429,Solar Pass,Adventure,22.82
4430,Legendary Gem,Simulation,15.18
4431,Legendary Pack,Simulation,26.91
4432,Epic Booster,Shooter,52.18
4433,Epic Crate,Strategy,48.94
4434,Shadow Pass,Puzzle,31.34
4435,Shadow Booster,Shooter,43.64
4436,Quantum Pass,Sports,31.57
4437,Void Gem,Racing,14.45
4438,Shadow Bundle,Puzzle,12.71
4439,Neon Pack,Sports,79.92
4440,Void Token,Casual,9.15
4441,Legendary Chest,Casual,32.09
4442,Solar Upgrade,Simulation,13.16
4443,Quantum Skin,RPG,22.25
4444,Mystic Pack,Casual,8.54
4445,Quantum Skin,Strategy,86.71
4446,Crimson Upgrade,Adventure,39.53
4447,Neon Pack,Casual,46.81
4448,Solar Bundle,Casual,40.61
4449,Quantum Booster,Sports,18.78
4450,Mystic Booster,Casual,37.01
4451,Shadow Token,Puzzle,12.34
4452,Quantum Bundle,Simulation,15.35
4453,Legendary Crate,Casual,8.79
4454,Legendary Pass,Casual,22.57
4455,Azure Token,Puzzle,11.42
4456,Crimson Bundle,Racing,52.76
4457,Quantum Pack,Simulation,42.03
4458,Azure Booster,Strategy,35.14
4459,Void Bundle,RPG,83.31
4460,Quantum Pass,Simulation,23.58
4461,Solar Upgrade,Strategy,49.9
4462,Quantum Upgrade,RPG,18.44
4463,Azure Pass,Racing,8.34
4464,Legendary Gem,Simulation,26.6
4465,Neon Booster,Racing,51.97
4466,Azure Bundle,Adventure,7.91
4467,Mystic Upgrade,Puzzle,40.74
4468,Epic Token,Adventure,28.58
4469,Mystic Chest,RPG,21.65
4470,Quantum Booster,Simulation,17.3
4471,Solar Chest,Racing,19.84
4472,Crimson Upgrade,Racing,21.3
4473,Epic Upgrade,Shooter,18.28
4474,Shadow Booster,Puzzle,13.64
4475,Shadow Chest,Casual,59.0
4476,Quantum Skin,RPG,37.61
4477,Epic Gem,Sports,14.4
4478,Mystic Gem,Puzzle,24.43
4479,Neon Bundle,Strategy,25.92
4480,Solar Gem,Shooter,62.31
4481,Void Upgrade,Sports,15.7
4482,Azure Chest,Adventure,40.13
4483,Crimson Gem,Puzzle,14.59
4484,Neon Booster,Casual,16.35
4485,Legendary Pass,Sports,23.84
4486,Azure Gem,Adventure,10.41
4487,Azure Upgrade,Strategy,11.8
4488,Quantum Token,Sports,26.66
4489,Solar Bundle,Strategy,24.43
4490,Mystic Gem,Casual,27.55
4491,Legendary Bundle,Adventure,43.87
4492,Shadow Pass,Racing,19.23
4493,Legendary Pack,Simulation,17.43
4494,Crimson Skin,Racing,36.72
4495,Legendary Crate,Simulation,18.3
4496,Azure Skin,Puzzle,39.02
4497,Shadow Gem,Puzzle,6.93
4498,Quantum Bundle,Puzzle,28.88
4499,Mystic Pass,Simulation,27.88
4500,Neon Skin,Sports,63.03
4501,Void Chest,Casual,37.4
4502,Mystic Token,Simulation,46.01
4503,Neon Booster,Simulation,24.35
4504,Azure Chest,Puzzle,30.02
4505,Azure Crate,Sports,13.16
4506,Epic Pass,Casual,17.88
4507,Epic Bundle,Sports,33.33
4508,Solar Crate,Puzzle,84.3
4509,Epic Booster,Adventure,43.63
4510,Shadow Pass,Puzzle,37.45
4511,Epic Chest,Adventure,46.53
4512,Crimson Crate,Simulation,33.27
4513,Void Booster,Simulation,27.45
4514,Shadow Bundle,Strategy,22.63
4515,Neon Pass,Casual,15.67
4516,Azure Chest,Shooter,12.21
4517,Legendary Booster,RPG,22.62
4518,Legendary Crate,Simulation,22.33
4519,Void Bundle,Strategy,15.37
4520,Mystic Pack,Strategy,32.17
4521,Neon Token,Shooter,50.28
4522,Neon Upgrade,Strategy,18.45
4523,Neon Token,Strategy,27.28
4524,Mystic Booster,Sports,16.95
4525,Neon Bundle,Shooter,38.69
4526,Quantum Chest,Shooter,32.63
4527,Shadow Upgrade,Casual,16.81
4528,Azure Token,Simulation,31.95
4529,Void Chest,Racing,6.48
4530,Quantum Upgrade,Adventure,35.18
4531,Azure Upgrade,Strategy,15.89
4532,Void Pack,RPG,13.34
4533,Crimson Booster,Simulation,14.72
4534,Crimson Skin,Racing,15.69
4535,Epic Booster,Puzzle,11.19
4536,Mystic Upgrade,Sports,52.98
4537,Solar Token,Adventure,26.02
4538,Quantum Bundle,Puzzle,43.65
4539,Legendary Pass,Adventure,39.83
4540,Neon Pass,Shooter,25.05
4541,Quantum Gem,Strategy,61.39
4542,Legendary Pass,Casual,62.26
4543,Mystic Pack,Puzzle,27.72
4544,Legendary Token,RPG,31.28
4545,Epic Booster,Racing,16.6
4546,Azure Skin,Strategy,23.43
4547,Azure Crate,Shooter,23.52
4548,Epic Token,RPG,14.67
4549,Neon Pack,Racing,45.31
4550,Quantum Token,Casual,23.66
4551,Solar Upgrade,Puzzle,16.42
4552,Epic Token,Puzzle,13.21
4553,Void Booster,Simulation,60.69
4554,Mystic Skin,Sports,14.33
4555,Crimson Booster,Puzzle,19.42
4556,Mystic Pass,Simulation,49.51
4557,Legendary Skin,Puzzle,15.25
4558,Legendary Pack,Casual,23.62
4559,Shadow Skin,Shooter,41.1
4560,Azure Upgrade,Adventure,16.86
4561,Mystic Booster,Sports,8.51
4562,Mystic Crate,Shooter,25.38
4563,Legendary Token,Sports,5.65
4564,Epic Chest,Racing,9.36
4565,Azure Upgrade,Puzzle,36.97
4566,Shadow Booster,Strategy,22.6
4567,Legendary Token,RPG,24.87
4568,Crimson Pass,Strategy,40.56
4569,Crimson Upgrade,Racing,26.98
4570,Quantum Upgrade,RPG,35.29
4571,Azure Chest,Adventure,21.03
4572,Void Upgrade,Puzzle,69.7
4573,Solar Pack,Shooter,10.74
4574,Crimson Booster,Strategy,64.13
4575,Legendary Gem,Adventure,19.08
4576,Legendary Gem,Casual,13.48
4577,Shadow Gem,Adventure,55.27
4578,Legendary Booster,Adventure,17.87
4579,Shadow Pack,Shooter,16.51
4580,Void Booster,Racing,5.69
4581,Azure Pass,Puzzle,27.94
4582,Mystic Chest,Shooter,63.67
4583,Mystic Pass,Shooter,28.8
4584,Shadow Pass,RPG,26.94
4585,Mystic Pass,Simulation,53.12
4586,Crimson Bundle,Adventure,25.29
4587,Neon Skin,Sports,18.66
4588,Quantum Crate,Sports,13.21
4589,Neon Upgrade,Shooter,20.98
4590,Quantum Skin,Casual,18.59
4591,Neon Pack,Adventure,40.64
4592,Solar Token,Casual,23.94
4593,Quantum Skin,Racing,36.39
4594,Solar Pass,Racing,13.4
4595,Legendary Token,Sports,16.44
4596,Solar Skin,Puzzle,30.52
4597,Azure Gem,Simulation,10.24
4598,Solar Skin,Puzzle,14.76
4599,Shadow Pack,RPG,48.78
4600,Solar Token,Casual,38.54
4601,Crimson Pack,Shooter,10.31
4602,Mystic Bundle,Casual,20.72
4603,Quantum Token,Adventure,36.91
4604,Epic Gem,Sports,23.45
4605,Epic Token,Adventure,38.0
4606,Epic Gem,Shooter,21.04
4607,Quantum Bundle,Puzzle,57.08
4608,Shadow Upgrade,Shooter,15.05
4609,Mystic Booster,Casual,23.17
4610,Neon Upgrade,Racing,20.82
4611,Solar Chest,Racing,33.74
4612,Void Gem,Shooter,115.83
4613,Solar Bundle,Adventure,6.81
4614,Azure Gem,Strategy,59.2
4615,Solar Pass,Strategy,48.78
4616,Neon Gem,Racing,31.22
4617,Neon Skin,Casual,21.83
4618,Azure Skin,Racing,15.84
4619,Crimson Pack,Racing,41.85
4620,Neon Bundle,Casual,36.85
4621,Legendary Gem,Sports,10.66
4622,Crimson Crate,Racing,63.96
4623,Azure Crate,Shooter,23.81
4624,Shadow Token,Racing,8.67
4625,Legendary Pack,Racing,53.61
4626,Solar Skin,Puzzle,12.25
4627,Solar Gem,Simulation,28.59
4628,Quantum Upgrade,Adventure,72.84
4629,Azure Chest,Puzzle,21.01
4630,Epic Chest,Racing,27.83
4631,Epic Token,Shooter,14.4
4632,Void Crate,Adventure,65.8
4633,Crimson Upgrade,Simulation,39.22
4634,Crimson Token,Adventure,23.12
4635,Quantum Pass,Sports,11.85
4636,Crimson Skin,Simulation,26.28
4637,Crimson Skin,Casual,36.6
4638,Azure Bundle,Casual,30.57
4639,Crimson Chest,Sports,22.21
4640,Solar Skin,Shooter,37.8
4641,Azure Gem,Shooter,35.04
4642,Legendary Pack,Simulation,39.89
4643,Crimson Token,Sports,28.94
4644,Mystic Crate,Adventure,32.19
4645,Epic Token,Strategy,20.85
4646,Azure Gem,Adventure,48.27
4647,Epic Pass,Simulation,10.23
4648,Azure Pack,RPG,23.45
4649,Mystic Token,Strategy,14.96
4650,Crimson Bundle,RPG,29.65
4651,Azure Pass,Racing,43.72
4652,Crimson Pass,Simulation,13.57
4653,Shadow Pass,Adventure,37.72
4654,Mystic Pass,Strategy,26.38
4655,Neon Skin,Simulation,11.79
4656,Void Pack,Racing,34.83
4657,Epic Pack,Casual,46.39
4658,Neon Booster,Casual,21.81
4659,Azure Token,Simulation,26.37
4660,Void Upgrade,Puzzle,19.5
4661,Crimson Chest,Adventure,4.15
4662,Mystic Token,Racing,23.25
4663,Solar Pack,Shooter,21.88
4664,Solar Booster,Strategy,16.25
4665,Quantum Pack,Racing,7.93
4666,Void Pack,Casual,20.13
4667,Void Crate,Shooter,16.47
4668,Mystic Pass,Casual,35.78
4669,Quantum Token,RPG,28.91
4670,Quantum Bundle,Shooter,6.07
4671,Neon Crate,Simulation,12.01
4672,Neon Token,Sports,26.41
4673,Legendary Crate,Casual,29.99
4674,Mystic Skin,Casual,14.6
4675,Crimson Crate,Racing,42.32
4676,Crimson Bundle,Puzzle,36.93
4677,Void Token,Adventure,20.79
4678,Shadow Crate,Strategy,17.55
4679,Shadow Booster,Simulation,13.23
4680,Azure Bundle,Sports,30.56
4681,Azure Upgrade,Casual,20.64
4682,Solar Pack,Racing,11.18
4683,Neon Skin,Strategy,29.33
4684,Legendary Pack,Simulation,14.5
4685,Epic Pack,Simulation,33.3
4686,Azure Skin,Adventure,54.73
4687,Legendary Gem,Strategy,50.74
4688,Mystic Pass,Shooter,20.7
4689,Crimson Gem,Casual,20.48
4690,Azure Pass,Racing,25.14
4691,Azure Pass,Shooter,22.62
4692,Solar Booster,Shooter,71.15
4693,Solar Chest,Sports,28.08
4694,Quantum Bundle,Puzzle,19.22
4695,Neon Gem,Sports,8.51
4696,Void Pack,Adventure,12.41
4697,Neon Upgrade,Sports,17.02
4698,Void Crate,Racing,42.2
4699,Mystic Token,RPG,14.31
4700,Azure Token,Simulation,15.29
4701,Neon Crate,Adventure,31.3
4702,Shadow Pack,Adventure,9.45
4703,Mystic Token,Adventure,29.09
4704,Void Bundle,Strategy,24.24
4705,Neon Gem,Shooter,19.22
4706,Epic Upgrade,Simulation,39.84
4707,Epic Crate,Racing,23.26
4708,Neon Bundle,Racing,24.1
4709,Mystic Booster,Strategy,42.17
4710,Quantum Pass,Casual,38.81
4711,Neon Crate,RPG,36.18
4712,Epic Crate,RPG,17.86
4713,Azure Pass,Adventure,4.01
4714,Crimson Pass,Casual,49.47
4715,Solar Upgrade,Adventure,71.2
4716,Shadow Token,Racing,9.7
4717,Mystic Pass,Simulation,67.99
4718,Azure Skin,Sports,32.01
4719,Mystic Gem,RPG,9.47
4720,Solar Skin,Shooter,22.54
4721,Void Token,RPG,20.13
4722,Epic Booster,RPG,19.43
4723,Legendary Pass,Simulation,33.15
4724,Crimson Booster,Sports,22.05
4725,Void Token,Puzzle,16.27
4726,Azure Chest,Adventure,68.94
4727,Void Upgrade,Adventure,32.84
4728,Quantum Crate,Adventure,15.98
4729,Azure Chest,Strategy,59.19
4730,Crimson Bundle,Simulation,19.21
4731,Quantum Chest,Sports,29.97
4732,Neon Booster,Simulation,51.53
4733,Crimson Chest,RPG,29.79
4734,Neon Pass,RPG,52.83
4735,Neon Chest,Strategy,63.44
4736,Azure Booster,Adventure,25.06
4737,Shadow Gem,Puzzle,73.19
4738,Shadow Pass,Sports,11.53
4739,Shadow Bundle,Racing,35.45
4740,Crimson Skin,Strategy,22.26
4741,Shadow Pass,RPG,37.46
4742,Quantum Pack,Adventure,31.04
4743,Epic Token,Casual,44.88
4744,Mystic Booster,Strategy,25.58
4745,Shadow Skin,Strategy,63.44
4746,Shadow Bundle,Strategy,29.82
4747,Legendary Pass,Racing,19.89
4748,Crimson Token,Puzzle,27.8
4749,Void Upgrade,Shooter,17.16
4750,Shadow Bundle,Sports,11.94
4751,Mystic Token,Simulation,21.05
4752,Shadow Pass,Sports,52.21
4753,Azure Crate,Simulation,26.86
4754,Epic Booster,Adventure,36.5
4755,Quantum Pass,Casual,36.38
4756,Legendary Upgrade,Adventure,9.78
4757,Epic Booster,Simulation,29.75
4758,Neon Chest,Adventure,18.01
4759,Epic Pack,Casual,27.49
4760,Azure Gem,Strategy,35.05
4761,Quantum Skin,Racing,14.94
4762,Azure Skin,Adventure,32.79
4763,Epic Skin,Racing,14.09
4764,Legendary Skin,RPG,79.88
4765,Quantum Pack,Simulation,15.08
4766,Void Pack,Racing,46.44
4767,Solar Token,Simulation,17.31
4768,Legendary Skin,Adventure,28.1
4769,Epic Gem,Puzzle,41.0
4770,Solar Crate,Adventure,9.21
4771,Solar Pass,Simulation,75.31
4772,Epic Token,Casual,64.52
4773,Crimson Token,Shooter,99.63
4774,Quantum Pass,RPG,15.49
4775,Crimson Pass,Racing,19.06
4776,Azure Gem,Shooter,8.68
4777,Crimson Pass,Shooter,18.99
4778,Epic Skin,Sports,13.44
4779,Neon Bundle,Puzzle,39.31
4780,Solar Token,Casual,77.13
4781,Crimson Booster,Casual,9.04
4782,Mystic Pass,Casual,59.1
4783,Azure Upgrade,RPG,16.86
4784,Epic Pass,Casual,26.68
4785,Epic Token,Puzzle,35.28
4786,Shadow Crate,Shooter,57.64
4787,Epic Chest,Puzzle,42.46
4788,Void Bundle,Puzzle,30.09
4789,Void Booster,RPG,23.21
4790,Crimson Crate,Racing,51.89
4791,Crimson Upgrade,Puzzle,10.81
4792,Void Pack,Strategy,17.28
4793,Neon Booster,Strategy,23.06
4794,Azure Token,Adventure,21.76
4795,Quantum Chest,Racing,23.44
4796,Epic Crate,Puzzle,54.62
4797,Azure Crate,Sports,24.93
4798,Mystic Chest,Strategy,17.08
4799,Crimson Skin,Sports,42.14
4800,Azure Pass,Sports,40.25
4801,Crimson Chest,Racing,32.32
4802,Epic Upgrade,Adventure,38.09
4803,Quantum Upgrade,Casual,24.32
4804,Mystic Pack,RPG,23.27
4805,Shadow Crate,Adventure,17.71
4806,Shadow Booster,Strategy,7.38
4807,Azure Token,Casual,14.06
4808,Legendary Pass,Puzzle,68.07
4809,Epic Pass,Sports,36.6
4810,Epic Token,Racing,24.31
4811,Epic Bundle,Puzzle,28.86
4812,Void Crate,RPG,11.96
4813,Azure Booster,Puzzle,57.82
4814,Shadow Pass,Adventure,60.03
4815,Legendary Gem,Racing,17.84
4816,Solar Upgrade,Puzzle,30.86
4817,Mystic Skin,Puzzle,15.18
4818,Neon Booster,Shooter,33.22
4819,Solar Chest,Puzzle,40.54
4820,Quantum Pack,Puzzle,22.61
4821,Azure Chest,Sports,32.99
4822,Mystic Chest,Simulation,14.94
4823,Epic Crate,Racing,54.7
4824,Crimson Upgrade,Shooter,40.53
4825,Quantum Gem,Shooter,10.41
4826,Legendary Skin,Simulation,27.92
4827,Solar Crate,Puzzle,47.5
4828,Solar Skin,Casual,23.95
4829,Void Upgrade,Casual,27.69
4830,Quantum Gem,Racing,22.54
4831,Epic Pack,Casual,12.89
4832,Mystic Upgrade,Puzzle,42.13
4833,Legendary Skin,Adventure,23.9
4834,Azure Pack,Casual,30.66
4835,Quantum Crate,Puzzle,34.23
4836,Neon Skin,Shooter,13.83
4837,Crimson Gem,Casual,15.77
4838,Crimson Chest,Adventure,24.06
4839,Crimson Gem,Racing,58.03
4840,Epic Bundle,Puzzle,14.36
4841,Quantum Skin,Adventure,35.34
4842,Azure Upgrade,Sports,21.93
4843,Neon Booster,RPG,16.5
4844,Quantum Chest,Shooter,17.64
4845,Solar Upgrade,Sports,36.37
4846,Shadow Pack,Racing,28.37
4847,Void Booster,Sports,15.52
4848,Neon Gem,Casual,25.32
4849,Azure Crate,Sports,14.33
4850,Quantum Bundle,Adventure,72.71
4851,Mystic Gem,Casual,14.97
4852,Crimson Crate,Simulation,22.31
4853,Mystic Booster,Strategy,16.18
4854,Void Chest,Racing,29.8
4855,Quantum Token,Sports,52.96
4856,Azure Skin,Simulation,23.69
4857,Crimson Upgrade,Racing,15.16
4858,Solar Pack,RPG,36.82
4859,Legendary Pack,Sports,25.97
4860,Quantum Bundle,Sports,25.74
4861,Shadow Upgrade,Puzzle,10.08
4862,Solar Booster,Sports,47.58
4863,Epic Upgrade,Strategy,65.77
4864,Legendary Gem,Racing,19.03
4865,Shadow Booster,Sports,21.64
4866,Solar Token,RPG,29.77
4867,Quantum Pack,Adventure,34.05
4868,Shadow Gem,Strategy,16.07
4869,Legendary Gem,Racing,31.67
4870,Epic Token,Shooter,33.98
4871,Crimson Chest,Racing,30.39
4872,Shadow Pass,Strategy,18.03
4873,Quantum Gem,Simulation,84.06
4874,Legendary Upgrade,Racing,12.29
4875,Quantum Crate,Racing,22.16
4876,Void Booster,Shooter,24.04
4877,Quantum Pass,RPG,12.66
4878,Crimson Bundle,Adventure,37.04
4879,Legendary Crate,Sports,31.97
4880,Crimson Skin,Racing,64.53
4881,Neon Bundle,Racing,16.86
4882,Crimson Booster,Strategy,33.31
4883,Shadow Chest,Adventure,25.0
4884,Mystic Crate,Casual,18.97
4885,Solar Crate,RPG,60.39
4886,Quantum Pack,Puzzle,19.63
4887,Void Skin,Puzzle,47.67
4888,Mystic Token,Strategy,16.86
4889,Azure Crate,Racing,59.39
4890,Solar Skin,Shooter,22.28
4891,Quantum Gem,Sports,13.62
4892,Legendary Upgrade,Puzzle,77.67
4893,Neon Chest,Sports,32.71
4894,Quantum Skin,Simulation,43.82
4895,Solar Chest,RPG,13.93
4896,Crimson Crate,Simulation,21.84
4897,Shadow Chest,Puzzle,17.69
4898,Legendary Gem,Shooter,22.22
4899,Epic Crate,Racing,16.32
4900,Quantum Pass,Shooter,24.16
4901,Shadow Gem,Puzzle,16.53
4902,Crimson Bundle,RPG,51.49
4903,Mystic Skin,Puzzle,9.61
4904,Mystic Chest,Simulation,41.57
4905,Crimson Chest,RPG,24.2
4906,Quantum Crate,Casual,45.66
4907,Azure Upgrade,Puzzle,39.38
4908,Azure Pack,Simulation,50.99
4909,Epic Crate,Strategy,26.96
4910,Azure Bundle,Racing,76.64
4911,Neon Bundle,Casual,6.21
4912,Epic Upgrade,Casual,26.65
4913,Solar Gem,Simulation,53.19
4914,Azure Gem,Sports,16.0
4915,Void Token,Strategy,27.42
4916,Crimson Booster,Racing,5.11
4917,Legendary Upgrade,RPG,9.61
4918,Azure Gem,Casual,15.2
4919,Neon Booster,Casual,41.59
4920,Mystic Gem,Simulation,26.18
4921,Void Token,Simulation,16.04
4922,Quantum Pack,Strategy,20.36
4923,Solar Bundle,Simulation,51.24
4924,Mystic Bundle,Puzzle,24.53
4925,Void Token,Adventure,32.78
4926,Shadow Pass,Adventure,69.79
4927,Void Booster,Simulation,6.75
4928,Legendary Skin,Shooter,10.58
4929,Azure Pass,Adventure,21.76
4930,Shadow Booster,Puzzle,70.73
4931,Mystic Booster,Puzzle,20.54
4932,Quantum Pack,Strategy,26.03
4933,Legendary Upgrade,Racing,23.44
4934,Epic Gem,Casual,37.15
4935,Crimson Pack,RPG,28.09
4936,Shadow Pack,RPG,37.74
4937,Solar Crate,Sports,12.82
4938,Legendary Booster,Casual,34.6
4939,Azure Booster,RPG,17.83
4940,Crimson Bundle,Strategy,25.13
4941,Azure Bundle,Strategy,21.74
4942,Epic Skin,Puzzle,44.68
4943,Shadow Booster,Puzzle,12.22
4944,Void Gem,Racing,23.8
4945,Solar Crate,Adventure,31.18
4946,Quantum Pass,Racing,42.04
4947,Void Token,Simulation,26.59
4948,Legendary Chest,Racing,17.92
4949,Quantum Gem,Racing,23.9
4950,Legendary Pack,Adventure,12.95
4951,Shadow Gem,Adventure,28.3
4952,Mystic Gem,Sports,74.48
4953,Quantum Token,Puzzle,14.1
4954,Shadow Chest,Simulation,23.54
4955,Azure Bundle,Shooter,15.31
4956,Mystic Pack,Puzzle,24.96
4957,Shadow Chest,Adventure,11.64
4958,Crimson Chest,Strategy,36.56
4959,Shadow Pack,Adventure,41.45
4960,Void Pass,Adventure,3.81
4961,Mystic Bundle,Sports,94.69
4962,Neon Bundle,Sports,25.4
4963,Solar Bundle,Casual,36.22
4964,Solar Upgrade,RPG,15.49
4965,Quantum Chest,Simulation,29.44
4966,Shadow Chest,Puzzle,21.57
4967,Epic Bundle,Strategy,28.62
4968,Shadow Upgrade,Strategy,16.71
4969,Epic Pass,Simulation,49.7
4970,Void Booster,Casual,11.46
4971,Mystic Skin,Simulation,42.35
4972,Quantum Upgrade,RPG,29.21
4973,Mystic Bundle,Shooter,21.8
4974,Crimson Upgrade,RPG,21.62
4975,Quantum Gem,Sports,15.46
4976,Epic Pack,Sports,13.16
4977,Shadow Skin,Sports,26.88
4978,Void Skin,Puzzle,74.5
4979,Quantum Token,Shooter,8.25
4980,Crimson Booster,Adventure,29.39
4981,Void Gem,RPG,21.0
4982,Void Bundle,Racing,66.92
4983,Neon Token,Strategy,9.41
4984,Solar Crate,Casual,21.89
4985,Azure Upgrade,RPG,29.08
4986,Void Skin,Sports,8.22
4987,Mystic Token,Adventure,87.92
4988,Epic Upgrade,RPG,37.0
4989,Mystic Bundle,Strategy,34.89
4990,Shadow Skin,Casual,48.15
4991,Crimson Upgrade,Shooter,12.85
4992,Epic Bundle,Simulation,37.95
4993,Neon Gem,Casual,19.85
4994,Azure Bundle,Sports,10.12
4995,Mystic Booster,Racing,43.56
4996,Legendary Pass,Racing,5.49
4997,Void Pack,Casual,33.15
4998,Crimson Pass,Racing,29.15
4999,Azure Skin,Racing,92.74
5000,Azure Bundle,Puzzle,12.49
